word,sentence,index,label
cobra,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,0,0
did,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,5,0
solid,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,6,0
business,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,7,0
domestically,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,8,0
did,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,12,0
business,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,14,0
grossing,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,15,0
markets,Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .,22,0
enraged,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",20,0.157894737
drops,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",1,0
marriage,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",3,0
contract,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",4,0
front,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",6,0
officers,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",9,0
read,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",15,0
become,"Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .",19,0
situated,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",6,0.052631579
seat,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",18,0.052631579
located,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",0,0
almost,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",7,0
center,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",10,0
island,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",13,0
is,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",16,0
government,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",20,0
main,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",25,0
business,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",26,0
center,"Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .",27,0
label,"Iero thought that it would be difficult to promote the album himself , if released through his own label , with his current obligations to My Chemical Romance and the other bands signed to his label .",18,0.052631579
